0,allowed_discounted_price,discounted_amount,product_id,product_name_x,qty,sale_date,sales_id,sub_total,unit_selling_price (after_discount)
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,18-01-2014 00:00,71815.0,229.95,45.99
,22.49,37.5,906.0,Team Golf Tennessee Volunteers Putter Grip,5.0,18-01-2014 00:00,71816.0,87.45,17.49
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71818.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71824.0,150.0,37.5
,43.19,39.2,822.0,Titleist Pro V1x High Numbers Golf Balls,4.0,18-01-2014 00:00,71825.0,152.76,38.19
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,18-01-2014 00:00,71826.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,18-01-2014 00:00,71827.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,18-01-2014 00:00,71833.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,18-01-2014 00:00,71838.0,183.96,45.99
,22.49,37.5,885.0,Team Golf St. Louis Cardinals Putter Grip,5.0,18-01-2014 00:00,71843.0,87.45,17.49
,15.19,29.0,926.0,Glove It Imperial Golf Towel,5.0,18-01-2014 00:00,71852.0,50.95,10.19
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,18-01-2014 00:00,71860.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71866.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71869.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,18-01-2014 00:00,71877.0,187.5,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,18-01-2014 00:00,71881.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,18-01-2014 00:00,71884.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,18-01-2014 00:00,71886.0,154.95,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,18-01-2014 00:00,71887.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,18-01-2014 00:00,71890.0,399.95,79.99
,18.99,30.0,804.0,Glove It Women's Imperial Golf Glove,5.0,18-01-2014 00:00,71896.0,69.95,13.989999999999998
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,18-01-2014 00:00,71899.0,199.9,39.98
,14.24,28.75,792.0,Hirzl Men's Hybrid Golf Glove,5.0,18-01-2014 00:00,71902.0,46.2,9.24
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,18-01-2014 00:00,71903.0,183.96,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71910.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,18-01-2014 00:00,71913.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,18-01-2014 00:00,71921.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,18-01-2014 00:00,71925.0,159.92,39.98
,28.79,32.8,835.0,Bridgestone e6 Straight Distance NFL Carolina,4.0,18-01-2014 00:00,71926.0,95.16,23.79
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,18-01-2014 00:00,71935.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,18-01-2014 00:00,71938.0,319.96,79.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,18-01-2014 00:00,71940.0,123.96,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,18-01-2014 00:00,71942.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,18-01-2014 00:00,71944.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,18-01-2014 00:00,71948.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,71960.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,71962.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,71969.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,71970.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,71974.0,399.95,79.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,19-01-2014 00:00,71976.0,154.95,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,71980.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,71981.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,71982.0,187.5,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,71983.0,123.96,30.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,19-01-2014 00:00,71985.0,154.95,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,71986.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,71993.0,187.5,37.5
,28.79,41.0,276.0,Under Armour Women's Ignite Slide,5.0,19-01-2014 00:00,71996.0,118.95,23.79
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,71997.0,150.0,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72000.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72002.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72004.0,159.92,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72005.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72006.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72007.0,150.0,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72008.0,319.96,79.99
,22.49,37.5,778.0,Bag Boy Beverage Holder,5.0,19-01-2014 00:00,72009.0,87.45,17.49
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72012.0,399.95,79.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72016.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72024.0,159.92,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72027.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,19-01-2014 00:00,72030.0,154.95,30.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,72032.0,123.96,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72034.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72035.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72040.0,150.0,37.5
,59.5,62.0,565.0,adidas Youth Germany Black/Red Away Match Soc,4.0,19-01-2014 00:00,72041.0,218.0,54.5
,22.49,37.5,93.0,Under Armour Men's Tech II T-Shirt,5.0,19-01-2014 00:00,72049.0,87.45,17.49
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72050.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72053.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72075.0,199.9,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,19-01-2014 00:00,72082.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72083.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72090.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72105.0,319.96,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72112.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72115.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72121.0,229.95,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72136.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72139.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72140.0,399.95,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72150.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72151.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72152.0,150.0,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72163.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72164.0,159.92,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72166.0,183.96,45.99
,26.99,32.0,977.0,ENO Atlas Hammock Straps,4.0,19-01-2014 00:00,72170.0,87.96,21.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72172.0,159.92,39.98
,14.24,23.0,793.0,Hirzl Women's Hybrid Golf Glove,4.0,19-01-2014 00:00,72175.0,36.96,9.24
,18.99,30.0,804.0,Glove It Women's Imperial Golf Glove,5.0,19-01-2014 00:00,72177.0,69.95,13.989999999999998
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72179.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72182.0,319.96,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72184.0,199.9,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72187.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72189.0,187.5,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,72191.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72194.0,187.5,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72195.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72200.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72202.0,399.95,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72209.0,150.0,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72217.0,319.96,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72221.0,199.9,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72222.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72225.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72227.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72234.0,229.95,45.99
,22.49,30.0,93.0,Under Armour Men's Tech II T-Shirt,4.0,19-01-2014 00:00,72239.0,69.96,17.49
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72241.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72245.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72252.0,183.96,45.99
,15.19,29.0,924.0,Glove It Urban Brick Golf Towel,5.0,19-01-2014 00:00,72264.0,50.95,10.19
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72266.0,319.96,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72267.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72268.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72273.0,229.95,45.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,19-01-2014 00:00,72275.0,154.95,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72279.0,159.92,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,19-01-2014 00:00,72281.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72285.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72292.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72295.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72297.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72298.0,159.92,39.98
,22.49,37.5,906.0,Team Golf Tennessee Volunteers Putter Grip,5.0,19-01-2014 00:00,72300.0,87.45,17.49
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,72307.0,123.96,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72309.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72314.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,19-01-2014 00:00,72315.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72319.0,229.95,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,19-01-2014 00:00,72321.0,319.96,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72325.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,19-01-2014 00:00,72332.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,19-01-2014 00:00,72333.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,19-01-2014 00:00,72334.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,19-01-2014 00:00,72342.0,183.96,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,19-01-2014 00:00,72347.0,123.96,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,19-01-2014 00:00,72365.0,199.9,39.98
,59.5,77.5,565.0,adidas Youth Germany Black/Red Away Match Soc,5.0,20-01-2014 00:00,72372.0,272.5,54.5
,59.5,62.0,565.0,adidas Youth Germany Black/Red Away Match Soc,4.0,20-01-2014 00:00,72380.0,218.0,54.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72384.0,229.95,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,20-01-2014 00:00,72402.0,319.96,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72408.0,229.95,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72409.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72419.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72422.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72427.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72432.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,20-01-2014 00:00,72442.0,154.95,30.99
,22.49,30.0,93.0,Under Armour Men's Tech II T-Shirt,4.0,20-01-2014 00:00,72444.0,69.96,17.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72448.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72449.0,199.9,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72453.0,183.96,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72466.0,123.96,30.99
,40.49,47.5,116.0,Nike Men's Comfort 2 Slide,5.0,20-01-2014 00:00,72467.0,177.45,35.49
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72471.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72482.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72484.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72486.0,199.9,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72487.0,123.96,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72519.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72520.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72521.0,150.0,37.5
,27.0,40.0,564.0,Nike Men's Deutschland Weltmeister Winners Bl,5.0,20-01-2014 00:00,72532.0,110.0,22.0
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72537.0,183.96,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72539.0,123.96,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72545.0,159.92,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,20-01-2014 00:00,72547.0,319.96,79.99
,28.79,41.0,828.0,Bridgestone e6 Straight Distance NFL San Dieg,5.0,20-01-2014 00:00,72558.0,118.95,23.79
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,20-01-2014 00:00,72563.0,319.96,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72565.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72566.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72581.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72585.0,159.92,39.98
,43.19,49.0,822.0,Titleist Pro V1x High Numbers Golf Balls,5.0,20-01-2014 00:00,72588.0,190.95,38.19
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72589.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,20-01-2014 00:00,72598.0,187.5,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72600.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,20-01-2014 00:00,72602.0,319.96,79.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72603.0,399.95,79.99
,31.49,42.5,37.0,adidas Kids' F5 Messi FG Soccer Cleat,5.0,20-01-2014 00:00,72606.0,132.45,26.49
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72607.0,399.95,79.99
,31.49,34.0,37.0,adidas Kids' F5 Messi FG Soccer Cleat,4.0,20-01-2014 00:00,72620.0,105.96,26.49
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72621.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72627.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72629.0,123.96,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72630.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72656.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72657.0,229.95,45.99
,22.49,37.5,893.0,Team Golf Pittsburgh Steelers Putter Grip,5.0,20-01-2014 00:00,72658.0,87.45,17.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72662.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72663.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72670.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72677.0,183.96,45.99
,27.0,32.0,564.0,Nike Men's Deutschland Weltmeister Winners Bl,4.0,20-01-2014 00:00,72678.0,88.0,22.0
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72684.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72685.0,229.95,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72689.0,123.96,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72690.0,150.0,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72692.0,399.95,79.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72693.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72697.0,229.95,45.99
,25.19,31.2,273.0,Under Armour Kids' Mercenary Slide,4.0,20-01-2014 00:00,72712.0,80.76,20.19
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72718.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72719.0,123.96,30.99
,28.79,41.0,276.0,Under Armour Women's Ignite Slide,5.0,20-01-2014 00:00,72722.0,118.95,23.79
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,20-01-2014 00:00,72725.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72727.0,399.95,79.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72729.0,399.95,79.99
,25.19,39.0,273.0,Under Armour Kids' Mercenary Slide,5.0,20-01-2014 00:00,72731.0,100.95,20.19
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,20-01-2014 00:00,72732.0,399.95,79.99
,43.19,49.0,818.0,Titleist Pro V1x Golf Balls,5.0,20-01-2014 00:00,72738.0,190.95,38.19
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72741.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,20-01-2014 00:00,72742.0,159.92,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,20-01-2014 00:00,72747.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72750.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72751.0,229.95,45.99
,55.25,59.0,728.0,LIJA Women's Eyelet Sleeveless Golf Polo,4.0,20-01-2014 00:00,72752.0,201.0,50.25
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,20-01-2014 00:00,72756.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,20-01-2014 00:00,72760.0,229.95,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,20-01-2014 00:00,72761.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,20-01-2014 00:00,72770.0,187.5,37.5
,22.49,37.5,906.0,Team Golf Tennessee Volunteers Putter Grip,5.0,20-01-2014 00:00,72771.0,87.45,17.49
