product_id,product_category_id,product_name,product_selling_price,product_category_name,product_cost_price,product_max_discount,allowed_discounted_price
600,41,Nike Women's Pro Victory Compression Bra,21.99,Trade-In,13.19,10,19.79
601,41,GoPro HERO3+ Black Edition Camera,399.99,Trade-In,239.99,20,319.99
602,41,Nike Elite Crew Basketball Sock,14.0,Trade-In,8.4,5,13.3
603,41,Under Armour Hustle Backpack,54.99,Trade-In,32.99,15,46.74
604,41,Nike Dri-FIT Crew Sock 6 Pack,22.0,Trade-In,13.2,10,19.8
605,41,Nike Hoops Elite Team Backpack,70.0,Trade-In,42.0,15,59.5
606,41,Bushnell 2014 Tour V3 Patriot Pack Laser Rang,299.99,Trade-In,179.99,20,239.99
607,41,Garmin Approach S3 Golf GPS Watch,249.99,Trade-In,149.99,20,199.99
608,41,Garmin Forerunner 220 GPS Watch,249.99,Trade-In,149.99,20,199.99
609,41,Garmin Approach G6 Golf GPS,249.99,Trade-In,149.99,20,199.99
610,41,GolfBuddy Voice GPS,119.99,Trade-In,71.99,20,95.99
611,41,Garmin Women's Forerunner 10 GPS Watch,129.99,Trade-In,77.99,20,103.99
612,41,Garmin vivofit Fitness Band with HRM,169.99,Trade-In,101.99,20,135.99
613,41,Garmin Forerunner 10 GPS Watch,129.99,Trade-In,77.99,20,103.99
614,41,Fitbit The One Wireless Activity & Sleep Trac,99.95,Trade-In,59.97,15,84.96
615,41,Primos Truth Cam Supercharged Blackout 7 MP G,99.99,Trade-In,59.99,15,84.99
616,41,Nike+ Sportwatch GPS Powered by TomTom with S,169.0,Trade-In,101.4,20,135.2
617,41,Nike Hyper Elite Crew Basketball Sock,18.0,Trade-In,10.8,5,17.1
618,41,Nike Women's Pro Printed Sports Bra,25.99,Trade-In,15.59,10,23.39
619,41,Nike Vapor Crew Football Sock,18.0,Trade-In,10.8,5,17.1
620,41,Nike Women's Pro Padded Sports Bra,40.0,Trade-In,24.0,10,36.0
621,29,Under Armour Men's Performance Chino Straight,79.99,Shop By Sport,47.99,15,67.99
622,29,Nike Kids' Toddler Air KD VII Basketball Shoe,49.99,Shop By Sport,29.99,10,44.99
623,29,adidas Men's Energy Boost Icon Metal Baseball,149.99,Shop By Sport,89.99,20,119.99
624,29,adidas Batting Helmet Hardware Kit,4.99,Shop By Sport,2.99,5,4.74
625,29,Nike Men's Kobe IX Elite Low Basketball Shoe,199.99,Shop By Sport,119.99,20,159.99
626,29,Nike Men's KD VII Basketball Shoe,149.99,Shop By Sport,89.99,20,119.99
627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99,Shop By Sport,23.99,10,35.99
628,29,Under Armour Elevate 22 oz. Leak-Proof Water ,15.99,Shop By Sport,9.59,5,15.19
629,29,Nike Men's LeBron XI Low Basketball Shoe,169.99,Shop By Sport,101.99,20,135.99
630,29,ASICS Men's GEL-Blast 6 Volleyball Shoe,139.99,Shop By Sport,83.99,20,111.99
631,29,Nike Lunarwaverly Golf Shoes,139.99,Shop By Sport,83.99,20,111.99
632,29,Nike Lunarwaverly Golf Shoes,139.99,Shop By Sport,83.99,20,111.99
633,29,Nike Lunarwaverly Golf Shoes,139.99,Shop By Sport,83.99,20,111.99
634,29,Nike Lunarwaverly Golf Shoes,139.99,Shop By Sport,83.99,20,111.99
635,29,Nike Lunar Mount Royal Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
636,29,Nike Lunar Mount Royal Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
637,29,Nike Lunar Mount Royal Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
638,29,Nike Lunar Mount Royal Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
639,29,Columbia Men's PFG Terminal Elements Marlin T,30.0,Shop By Sport,18.0,10,27.0
640,29,Columbia Men's PFG Fear the Moray T-Shirt,30.0,Shop By Sport,18.0,10,27.0
641,29,Columbia Men's PFG Master Caster T-Shirt,30.0,Shop By Sport,18.0,10,27.0
642,29,Columbia Men's PFG Anchor Tough T-Shirt,30.0,Shop By Sport,18.0,10,27.0
643,29,Nike Lunar Cypress Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
644,29,Nike Lunar Cypress Golf Shoes,99.99,Shop By Sport,59.99,15,84.99
645,30,Roxy Women's Steamer Long Sleeve Rash Guard,68.0,Men's Golf Clubs,40.8,15,57.8
646,30,Merrell Women's Grassbow Sport Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
647,30,Merrell Women's Siren Mid Waterproof Hiking B,134.99,Men's Golf Clubs,80.99,20,107.99
648,30,Merrell Women's Siren Mid Waterproof Hiking B,134.99,Men's Golf Clubs,80.99,20,107.99
649,30,Merrell Men's Chameleon Prime Stretch Realtre,109.99,Men's Golf Clubs,65.99,20,87.99
650,30,Merrell Men's Chameleon Prime Stretch Hiking ,109.99,Men's Golf Clubs,65.99,20,87.99
651,30,Merrell Men's Chameleon Prime Stretch Realtre,129.99,Men's Golf Clubs,77.99,20,103.99
652,30,Merrell Women's Grassbow Sport Waterproof Hik,129.99,Men's Golf Clubs,77.99,20,103.99
653,30,Merrell Women's Grassbow Sport Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
654,30,Merrell Men's Moab Rover Waterproof Wide Hiki,109.99,Men's Golf Clubs,65.99,20,87.99
655,30,Merrell Men's Moab Rover Waterproof Wide Hiki,109.99,Men's Golf Clubs,65.99,20,87.99
656,30,Merrell Men's Moab Rover Waterproof Wide Hiki,109.99,Men's Golf Clubs,65.99,20,87.99
657,30,Merrell Women's Azura Wide Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
658,30,Merrell Women's Azura Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
659,30,Merrell Men's Moab Rover Waterproof Wide Hiki,119.99,Men's Golf Clubs,71.99,20,95.99
660,30,Merrell Men's Moab Rover Waterproof Hiking Sh,119.99,Men's Golf Clubs,71.99,20,95.99
661,30,Merrell Women's Azura Wide Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
662,30,Merrell Women's Azura Hiking Shoe,99.99,Men's Golf Clubs,59.99,15,84.99
663,30,Merrell Men's Moab Rover Mid Waterproof Wide ,139.99,Men's Golf Clubs,83.99,20,111.99
664,30,Merrell Men's Moab Rover Mid Waterproof Wide ,139.99,Men's Golf Clubs,83.99,20,111.99
665,30,Merrell Men's Moab Rover Mid Waterproof Hikin,139.99,Men's Golf Clubs,83.99,20,111.99
666,30,Merrell Men's All Out Flash Trail Running Sho,109.99,Men's Golf Clubs,65.99,20,87.99
667,30,Merrell Women's All Out Flash Trail Running S,109.99,Men's Golf Clubs,65.99,20,87.99
668,30,Merrell Women's All Out Flash Trail Running S,109.99,Men's Golf Clubs,65.99,20,87.99
669,31,Cleveland Golf My Custom Wedge 588 Forged RTX,179.99,Women's Golf Clubs,107.99,20,143.99
670,31,Cleveland Golf Elite My Custom Wedge 588 Forg,209.99,Women's Golf Clubs,125.99,20,167.99
671,31,Cleveland Golf Collegiate My Custom Wedge 588,209.99,Women's Golf Clubs,125.99,20,167.99
672,31,PING G30 Driver,349.0,Women's Golf Clubs,209.4,20,279.2
673,31,PING G30 Fairway Wood,249.0,Women's Golf Clubs,149.4,20,199.2
674,31,PING G30 Hybrid,219.0,Women's Golf Clubs,131.4,20,175.2
675,31,PING G30 Irons - (Steel) 4-UW,799.0,Women's Golf Clubs,479.4,20,639.2
676,31,PING G30 Irons - (Graphite) 4-UW,899.0,Women's Golf Clubs,539.4,20,719.2
677,31,TaylorMade White Smoke IN-12 Putter,99.99,Women's Golf Clubs,59.99,15,84.99
678,31,TaylorMade White Smoke MC-72 Putter,99.99,Women's Golf Clubs,59.99,15,84.99
679,31,Tour Edge Exotics CB Pro S Forged Wedge,99.99,Women's Golf Clubs,59.99,15,84.99
680,31,Boccieri Golf EL C2-M Counterbalance Putter,149.99,Women's Golf Clubs,89.99,20,119.99
681,31,Boccieri Golf EL C2-M Counterbalance Putter,119.99,Women's Golf Clubs,71.99,20,95.99
682,31,Boccieri Golf EL L3-M Counterbalance Putter,149.99,Women's Golf Clubs,89.99,20,119.99
683,31,Boccieri Golf EL L3-M Counterbalance Putter,119.99,Women's Golf Clubs,71.99,20,95.99
684,31,PING Scottsdale TR Anser 2B Counterbalance Pu,199.99,Women's Golf Clubs,119.99,20,159.99
685,31,"TaylorMade SLDR Irons - (Steel) 4-PW, AW",899.99,Women's Golf Clubs,539.99,20,719.99
686,31,MDGolf Texas Longhorns Putter,79.99,Women's Golf Clubs,47.99,15,67.99
687,31,MDGolf Alabama Crimson Tide Putter,79.99,Women's Golf Clubs,47.99,15,67.99
688,31,Tour Edge XCG7 Irons - (Steel) 4-PW,499.99,Women's Golf Clubs,299.99,20,399.99
689,31,Tour Edge XCG7 Irons - (Graphite) 4-PW,599.99,Women's Golf Clubs,359.99,20,479.99
690,31,Tour Edge XCG7 X-LITE Hybrid/Irons - (Graphit,599.99,Women's Golf Clubs,359.99,20,479.99
691,31,MDGolf Pittsburgh Penguins Putter,79.99,Women's Golf Clubs,47.99,15,67.99
692,31,MDGolf Philadelphia Flyers Putter,79.99,Women's Golf Clubs,47.99,15,67.99
693,32,Top Flite Women's XL 12-Piece Complete Set - ,179.98,Golf Apparel,107.99,20,143.98
694,32,Callaway Women's Solaire Gems 20-Piece Comple,999.99,Golf Apparel,599.99,20,799.99
695,32,Callaway Women's Solaire Gems 20-Piece Comple,999.99,Golf Apparel,599.99,20,799.99
696,32,Wilson Women's Profile Petite 11-Piece Comple,299.99,Golf Apparel,179.99,20,239.99
697,32,Tour Edge Women's Moda Silk 18-Piece Complete,599.99,Golf Apparel,359.99,20,479.99
698,32,Cleveland Women's 588 Altitude Hybrid/Irons -,699.99,Golf Apparel,419.99,20,559.99
699,32,Tour Edge Women's Moda Silk 18-Piece Complete,599.99,Golf Apparel,359.99,20,479.99
700,32,Top Flite Women's 2014 XL Driver,29.99,Golf Apparel,17.99,10,26.99
701,32,Top Flite Women's 2014 XL Fairway,19.99,Golf Apparel,11.99,5,18.99
702,32,Top Flite Women's Tour Black PVD Wedge,59.99,Golf Apparel,35.99,15,50.99
703,32,Top Flite Women's 2014 XL Hybrid,19.99,Golf Apparel,11.99,5,18.99
704,32,Cobra Women's AMP CELL-S Irons - (Graphite) 5,499.99,Golf Apparel,299.99,20,399.99
705,32,Cleveland Golf Women's 588 RTX CB Satin Chrom,119.99,Golf Apparel,71.99,20,95.99
706,32,Top Flite Women's 2014 1.0 Blade Putter,29.99,Golf Apparel,17.99,10,26.99
707,32,Top Flite Women's 2014 2.0 Mallet Putter,29.99,Golf Apparel,17.99,10,26.99
708,32,Adams Golf Women's Idea Tech V4 Hybrid/Iron S,499.99,Golf Apparel,299.99,20,399.99
709,32,Top Flite Women's Aero Adjustable Driver - Gr,99.99,Golf Apparel,59.99,15,84.99
710,32,Top Flite Women's Aero Adjustable Driver - Pi,99.99,Golf Apparel,59.99,15,84.99
711,32,Top Flite Women's Aero Fairway,49.99,Golf Apparel,29.99,10,44.99
712,32,Top Flite Women's Aero Hybrid,49.99,Golf Apparel,29.99,10,44.99
713,32,TaylorMade Women's RBZ SL Driver,199.99,Golf Apparel,119.99,20,159.99
714,32,TaylorMade Women's RBZ SL Fairway,179.99,Golf Apparel,107.99,20,143.99
715,32,TaylorMade Women's RBZ SL Rescue,129.99,Golf Apparel,77.99,20,103.99
716,32,TaylorMade Women's RBZ SL Irons - (Graphite) ,449.99,Golf Apparel,269.99,20,359.99
717,33,Under Armour Men's Performance Chino Straight,79.99,Golf Shoes,47.99,15,67.99
718,33,Nike Lunarwaverly Golf Shoes,139.99,Golf Shoes,83.99,20,111.99
719,33,Nike Lunar Cypress Golf Shoes,99.99,Golf Shoes,59.99,15,84.99
720,33,LIJA Women's Eyelet Golf Skort,90.0,Golf Shoes,54.0,15,76.5
721,33,LIJA Women's Golf Beanie,10.8,Golf Shoes,6.48,5,10.26
722,33,LIJA Women's Golf Hat,27.0,Golf Shoes,16.2,10,24.3
723,33,LIJA Women's Golf Visor,22.5,Golf Shoes,13.5,10,20.25
724,33,LIJA Women's Mid-Length Panel Golf Shorts,100.0,Golf Shoes,60.0,20,80.0
725,33,LIJA Women's Button Golf Dress,108.0,Golf Shoes,64.8,20,86.4
726,33,LIJA Women's Ace Sleeveless Golf Polo,58.5,Golf Shoes,35.1,15,49.73
727,33,LIJA Women's Long Sleeve Golf Quarter-Zip Pul,80.0,Golf Shoes,48.0,15,68.0
728,33,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,Golf Shoes,39.0,15,55.25
729,33,LIJA Women's Open Neck Print Golf Polo,80.0,Golf Shoes,48.0,15,68.0
730,33,LIJA Women's Argyle Golf Polo,80.0,Golf Shoes,48.0,15,68.0
731,33,LIJA Women's Mandarin Sleeveless Golf Polo,63.0,Golf Shoes,37.8,15,53.55
732,33,LILJA Women's Ace Golf Polo,70.0,Golf Shoes,42.0,15,59.5
733,33,Nike Women's Lunar Empress Golf Shoes,99.99,Golf Shoes,59.99,15,84.99
734,33,Black Clover Men's Premium Clover Mesh Back G,27.0,Golf Shoes,16.2,10,24.3
735,33,Black Clover Men's Premium Clover Mesh Back G,27.0,Golf Shoes,16.2,10,24.3
736,33,Black Clover Men's Premium Clover Fitted Golf,27.0,Golf Shoes,16.2,10,24.3
737,33,Black Clover Men's Premium Clover Flex Fit Go,27.0,Golf Shoes,16.2,10,24.3
738,33,Sport Haley Women's Embossed Golf Polo,76.0,Golf Shoes,45.6,15,64.6
739,33,Nike TW 14 Mesh Golf Shoes,169.99,Golf Shoes,101.99,20,135.99
740,33,Nike TW 14 Mesh Golf Shoes,169.99,Golf Shoes,101.99,20,135.99
741,34,FootJoy GreenJoys Golf Shoes,59.99,Golf Bags & Carts,35.99,15,50.99
742,34,FootJoy GreenJoys Golf Shoes,59.99,Golf Bags & Carts,35.99,15,50.99
743,34,Ogio Race Golf Shoes,169.99,Golf Bags & Carts,101.99,20,135.99
744,34,Ogio Race Golf Shoes,169.99,Golf Bags & Carts,101.99,20,135.99
745,34,Ogio City Spiked Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
746,34,Ogio City Spiked Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
747,34,Ogio City Spiked Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
748,34,Ogio City Turf Golf Shoes,129.99,Golf Bags & Carts,77.99,20,103.99
749,34,Ogio City Turf Golf Shoes,129.99,Golf Bags & Carts,77.99,20,103.99
750,34,Ogio City Turf Golf Shoes,129.99,Golf Bags & Carts,77.99,20,103.99
751,34,Ogio Sport Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
752,34,Ogio Sport Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
753,34,Ogio Sport Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
754,34,TRUE linkswear Lyt Dry Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
755,34,TRUE linkswear Lyt Dry Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
756,34,TRUE linkswear Lyt Dry Golf Shoes,149.99,Golf Bags & Carts,89.99,20,119.99
757,34,TRUE linkswear Vegas Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
758,34,TRUE linkswear Vegas Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
759,34,Nike Lunarwaverly Golf Shoes,139.99,Golf Bags & Carts,83.99,20,111.99
760,34,Nike Lunarwaverly Golf Shoes,139.99,Golf Bags & Carts,83.99,20,111.99
761,34,Nike Lunarwaverly Golf Shoes,139.99,Golf Bags & Carts,83.99,20,111.99
762,34,Nike Lunarwaverly Golf Shoes,139.99,Golf Bags & Carts,83.99,20,111.99
763,34,PING Golf Shoe Bag,34.99,Golf Bags & Carts,20.99,10,31.49
764,34,Nike Lunar Mount Royal Golf Shoes,99.99,Golf Bags & Carts,59.99,15,84.99
765,35,Club Glove Burst Proof with Wheels II Travel ,219.99,Golf Gloves,131.99,20,175.99
766,35,Club Glove Last Bag,299.99,Golf Gloves,179.99,20,239.99
767,35,Callaway 2014 Limited-Edition Hyper-Lite 5 St,199.99,Golf Gloves,119.99,20,159.99
768,35,Titleist Club Glove Travel Cover,299.99,Golf Gloves,179.99,20,239.99
769,35,Clicgear Rovic Wheel Cover,14.99,Golf Gloves,8.99,5,14.24
770,35,Clicgear Rovic Cart Seat,49.99,Golf Gloves,29.99,10,44.99
771,35,Clicgear Rovic Cooler Bag,39.99,Golf Gloves,23.99,10,35.99
772,35,Clicgear Rovic Shoe Brush,9.99,Golf Gloves,5.99,5,9.49
773,35,Titleist Small Wheeled Travel Cover,249.99,Golf Gloves,149.99,20,199.99
774,35,Clicgear 8.0 Pack Sack,27.99,Golf Gloves,16.79,10,25.19
775,35,Clicgear 8.0 Shoe Brush,9.99,Golf Gloves,5.99,5,9.49
776,35,Bag Boy C3 Push Cart,199.99,Golf Gloves,119.99,20,159.99
777,35,Bag Boy M330 Push Cart,79.99,Golf Gloves,47.99,15,67.99
778,35,Bag Boy Beverage Holder,24.99,Golf Gloves,14.99,10,22.49
779,35,Bag Boy Cart Seat,49.99,Golf Gloves,29.99,10,44.99
780,35,Bag Boy Express DLX Pro Push Cart,159.99,Golf Gloves,95.99,20,127.99
781,35,TaylorMade Performance Travel Cover,199.99,Golf Gloves,119.99,20,159.99
782,35,Maxfli Tour Travel Cover,149.99,Golf Gloves,89.99,20,119.99
783,35,Titleist 2014 Lightweight Stand Bag,199.99,Golf Gloves,119.99,20,159.99
784,35,Bag Boy Hybrid Pivot Grip Travel Cover,199.99,Golf Gloves,119.99,20,159.99
785,35,PING 2014 Hoofer 14 Stand Bag,219.99,Golf Gloves,131.99,20,175.99
786,35,TaylorMade 2014 Purelite Stand Bag,179.99,Golf Gloves,107.99,20,143.99
787,35,Nike 2014 Air Sport Stand Bag,149.99,Golf Gloves,89.99,20,119.99
788,35,Titleist 2014 14-Way Stand Bag,209.99,Golf Gloves,125.99,20,167.99
789,36,TaylorMade Men's Burner LTD Golf Glove,12.99,Golf Balls,7.79,5,12.34
790,36,FootJoy Men's StaCool Golf Glove,13.99,Golf Balls,8.39,5,13.29
791,36,Hirzl Women's Trust Feel Golf Glove,24.99,Golf Balls,14.99,10,22.49
792,36,Hirzl Men's Hybrid Golf Glove,14.99,Golf Balls,8.99,5,14.24
793,36,Hirzl Women's Hybrid Golf Glove,14.99,Golf Balls,8.99,5,14.24
794,36,Hirzl Women's Trust Control Golf Glove,24.99,Golf Balls,14.99,10,22.49
795,36,Hirzl Men's Soffft Flex Golf Glove,17.99,Golf Balls,10.79,5,17.09
796,36,Callaway Women's X-Tech Golf Glove - White/Pi,12.99,Golf Balls,7.79,5,12.34
797,36,Hirzl Women's Soffft Flex Golf Glove,17.99,Golf Balls,10.79,5,17.09
798,36,Glove It Women's Urban Brick Golf Glove,19.99,Golf Balls,11.99,5,18.99
799,36,Glove It Women's Versailles Golf Glove,19.99,Golf Balls,11.99,5,18.99
800,36,Glove It Women's Navy Clear Dot Golf Glove,19.99,Golf Balls,11.99,5,18.99
801,36,Glove It Women's Pink Clear Dot Golf Glove,19.99,Golf Balls,11.99,5,18.99
802,36,Glove It Women's Olive Bling Golf Glove,19.99,Golf Balls,11.99,5,18.99
803,36,Glove It Women's Silver Bling Golf Glove,19.99,Golf Balls,11.99,5,18.99
804,36,Glove It Women's Imperial Golf Glove,19.99,Golf Balls,11.99,5,18.99
805,36,Glove It Women's Red Clear Dot Golf Glove,19.99,Golf Balls,11.99,5,18.99
806,36,Glove It Women's Violet Bling Golf Glove,24.99,Golf Balls,14.99,10,22.49
807,36,Glove It Women's Hot Pink Bling Golf Glove,19.99,Golf Balls,11.99,5,18.99
808,36,Glove It Women's Calypso Golf Glove,19.99,Golf Balls,11.99,5,18.99
809,36,Glove It Women's 19th Hole Golf Glove,19.99,Golf Balls,11.99,5,18.99
810,36,Glove It Women's Mod Oval Golf Glove,19.99,Golf Balls,11.99,5,18.99
811,36,Glove It Women's Silver Willow Golf Glove,19.99,Golf Balls,11.99,5,18.99
812,36,Glove It Women's Trellis Golf Glove,19.99,Golf Balls,11.99,5,18.99
813,37,Callaway HX Practice Golf Balls - 18 Pack,19.99,Electronics,11.99,5,18.99
814,37,Callaway HX Practice Golf Balls - 9 Pack,12.99,Electronics,7.79,5,12.34
815,37,Zero Friction Practice Golf Balls - 12 Pack,4.99,Electronics,2.99,5,4.74
816,37,Titleist Pro V1 Golf Balls,47.99,Electronics,28.79,10,43.19
817,37,Titleist Pro V1 Personalized Golf Balls,51.99,Electronics,31.19,15,44.19
818,37,Titleist Pro V1x Golf Balls,47.99,Electronics,28.79,10,43.19
819,37,Titleist Pro V1x Personalized Golf Balls,51.99,Electronics,31.19,15,44.19
820,37,Titleist Pro V1 High Numbers Golf Balls,47.99,Electronics,28.79,10,43.19
821,37,Titleist Pro V1 High Numbers Personalized Gol,51.99,Electronics,31.19,15,44.19
822,37,Titleist Pro V1x High Numbers Golf Balls,47.99,Electronics,28.79,10,43.19
823,37,Titleist Pro V1x High Numbers Personalized Go,51.99,Electronics,31.19,15,44.19
824,37,Titleist Pro V1 Double Number Golf Balls,51.99,Electronics,31.19,15,44.19
825,37,Bridgestone e6 Straight Distance NFL Tennesse,31.99,Electronics,19.19,10,28.79
826,37,Bridgestone e6 Straight Distance NFL Tampa Ba,31.99,Electronics,19.19,10,28.79
827,37,Bridgestone e6 Straight Distance NFL Seattle ,31.99,Electronics,19.19,10,28.79
828,37,Bridgestone e6 Straight Distance NFL San Dieg,31.99,Electronics,19.19,10,28.79
829,37,Bridgestone e6 Straight Distance NFL San Fran,31.99,Electronics,19.19,10,28.79
830,37,Bridgestone e6 Straight Distance NFL Miami Do,31.99,Electronics,19.19,10,28.79
831,37,Bridgestone e6 Straight Distance NFL Jacksonv,31.99,Electronics,19.19,10,28.79
832,37,Bridgestone e6 Straight Distance NFL Indianap,31.99,Electronics,19.19,10,28.79
833,37,Bridgestone e6 Straight Distance NFL Houston ,31.99,Electronics,19.19,10,28.79
834,37,Bridgestone e6 Straight Distance NFL Detroit ,31.99,Electronics,19.19,10,28.79
835,37,Bridgestone e6 Straight Distance NFL Carolina,31.99,Electronics,19.19,10,28.79
836,37,Bridgestone e6 Straight Distance NFL Baltimor,31.99,Electronics,19.19,10,28.79
837,38,Voice Caddie SC100 Portable Golf Launch Monit,269.99,Kids' Golf Clubs,161.99,20,215.99
838,38,Voice Caddie SC100 Portable Golf Launch Monit,269.99,Kids' Golf Clubs,161.99,20,215.99
839,38,GolfBuddy VS4 Golf GPS,149.99,Kids' Golf Clubs,89.99,20,119.99
840,38,Zepp Golf Swing Analyzer,149.99,Kids' Golf Clubs,89.99,20,119.99
841,38,SkyCaddie LINX Golf GPS Watch,249.99,Kids' Golf Clubs,149.99,20,199.99
842,38,Bushnell 2014 Tour V3 Patriot Pack Laser Rang,299.99,Kids' Golf Clubs,179.99,20,239.99
843,38,Bushnell 2014 Tour V3 Slope Patriot Pack Lase,399.99,Kids' Golf Clubs,239.99,20,319.99
844,38,SkyCaddie LINX Golf GPS Watch,249.99,Kids' Golf Clubs,149.99,20,199.99
845,38,Garmin Approach S4 Golf GPS Watch,299.99,Kids' Golf Clubs,179.99,20,239.99
846,38,geckobrands iPhone Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
847,38,geckobrands Galaxy Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
848,38,geckobrands Galaxy Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
849,38,geckobrands Galaxy Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
850,38,geckobrands Galaxy Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
851,38,geckobrands iPhone Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
852,38,geckobrands iPhone Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
853,38,geckobrands iPhone Waterproof Dry Bag,19.99,Kids' Golf Clubs,11.99,5,18.99
854,38,Maxfli Digital Golf Scope,39.99,Kids' Golf Clubs,23.99,10,35.99
855,38,Nikon COOLSHOT AS Slope Laser Rangefinder,349.99,Kids' Golf Clubs,209.99,20,279.99
856,38,Nikon COOLSHOT Laser Rangefinder,279.99,Kids' Golf Clubs,167.99,20,223.99
857,38,GolfBuddy PT4 Touchscreen GPS,399.99,Kids' Golf Clubs,239.99,20,319.99
858,38,GolfBuddy VT3 GPS Watch,199.99,Kids' Golf Clubs,119.99,20,159.99
859,38,Garmin Approach G8 Golf GPS,399.99,Kids' Golf Clubs,239.99,20,319.99
860,38,Bushnell Pro X7 Jolt Slope Rangefinder,599.99,Kids' Golf Clubs,359.99,20,479.99
861,39,Cobra Junior Kids' Complete Set (Height 53'' ,199.99,Team Shop,119.99,20,159.99
862,39,Cobra Junior Kids' Complete Set (Height 46'' ,179.99,Team Shop,107.99,20,143.99
863,39,Top Flite Kids' 2014 XLj Complete Set (Height,129.99,Team Shop,77.99,20,103.99
864,39,Top Flite Kids' 2014 XLj Complete Set (Height,129.99,Team Shop,77.99,20,103.99
865,39,Top Flite Kids' 2014 XLj Complete Set (Height,109.99,Team Shop,65.99,20,87.99
866,39,Top Flite Kids' 2014 XLj Complete Set (Height,109.99,Team Shop,65.99,20,87.99
867,39,Top Flite Kids' 2014 XLj Complete Set (Height,109.99,Team Shop,65.99,20,87.99
868,39,Top Flite Kids' XLj Driver (Height 53'' and a,34.99,Team Shop,20.99,10,31.49
869,39,Top Flite Kids' XLj 7 Iron (Height 53'' and a,19.99,Team Shop,11.99,5,18.99
870,39,Top Flite Kids' XLj Sand Wedge (Height 53'' a,19.99,Team Shop,11.99,5,18.99
871,39,Top Flite Kids' XLj Putter (Height 53'' and a,19.99,Team Shop,11.99,5,18.99
872,39,Top Flite Kids' XLj Driver (Height 46''-52''),34.99,Team Shop,20.99,10,31.49
873,39,Top Flite Kids' XLj 7 Iron (Height 46'' - 52',19.99,Team Shop,11.99,5,18.99
874,39,Top Flite Kids' XLj Sand Wedge (Height 46'' t,19.99,Team Shop,11.99,5,18.99
875,39,Top Flite Kids' XLj Putter (Height 46'' - 52',19.99,Team Shop,11.99,5,18.99
876,39,Top Flite Kids' XLj Driver (Height 45'' and u,34.99,Team Shop,20.99,10,31.49
877,39,Top Flite Kids' XLj 7 Iron (Height 45'' and u,19.99,Team Shop,11.99,5,18.99
878,39,Top Flite Kids' XLj Sand Wedge (Height 45'' a,19.99,Team Shop,11.99,5,18.99
879,39,Top Flite Kids' XLj Putter (Height 45'' and u,19.99,Team Shop,11.99,5,18.99
880,39,PING Kids' My First Putter,139.99,Team Shop,83.99,20,111.99
881,39,Tour Edge Kids' HT Max-J Complete Set (Height,109.99,Team Shop,65.99,20,87.99
882,39,Tour Edge Kids' HT Max-J Complete Set (Height,109.99,Team Shop,65.99,20,87.99
883,39,Tour Edge Girls' HT Max-J Complete Set (Heigh,109.99,Team Shop,65.99,20,87.99
884,39,Tour Edge Girls' HT Max-J Complete Set (Heigh,109.99,Team Shop,65.99,20,87.99
885,40,Team Golf St. Louis Cardinals Putter Grip,24.99,Accessories,14.99,10,22.49
886,40,Team Golf San Francisco Giants Putter Grip,24.99,Accessories,14.99,10,22.49
887,40,Team Golf New York Yankees Putter Grip,24.99,Accessories,14.99,10,22.49
888,40,Team Golf Detroit Tigers Putter Grip,24.99,Accessories,14.99,10,22.49
889,40,Team Golf Chicago Cubs Putter Grip,24.99,Accessories,14.99,10,22.49
890,40,Team Golf Boston Red Sox Putter Grip,24.99,Accessories,14.99,10,22.49
891,40,Team Golf Washington Redskins Putter Grip,24.99,Accessories,14.99,10,22.49
